source_index,Company Name,Rating,raw_review_text,Nhãn thật,Baseline,Threshold 0.30,P(Negative),Cặp nhầm,Nhóm tín hiệu,Độ chắc chắn lỗi
5846,NTT DATA VDS,4,"Một nơi thích hợp cho những ai thích sự ổn định, ít thay đổi . + Cơ hội làm việc với dự án product dài hạn.
+ Hiểu được qui trình làm một product thì như thế nào. . - Lương tương đối thấp so với công sức và thời gian bỏ ra.
- Một vài chế độ đãi ngộ chưa ổn lắm, chỉ mang tính hình thức.
Rất hiếm khi được nhận lương OT, dù với lý do chính đáng.",Positive,Neutral,Neutral,0.12543969480495723,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8745603051950428
4562,KMS Technology,4,"Tuyệt vời. Thích hợp cho fresher hoặc những bạn vừa nhảy việc thích sự ổn định . Văn hoá, con người rất tốt. Sếp rất thân thiện, luôn lắng nghe, giúp đỡ. Mọi thứ được xây dựng dựa trên sự chính trực.
Không bắt buộc OT do thời gian làm việc linh động. . Đậu xe hơi bất tiện. Lương khởi điểm thấp so với mặt bằng chung. Đa số là dự án outsource nên khó trau dồi các skill chuyên sâu.",Positive,Neutral,Neutral,0.1362180415837411,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8637819584162589
7434,"Toshiba Software Development (Viet Nam) Co, Ltd",4,"Thời gian thoải mái . Thời gian thoải mái
Môi trường chuyên nghiệp
Đồng nghiệp hoà đồng . Mất nhiều thời gian cho làm tài liệu.
OT không tính lương
OT không tính lương, nếu được tính lương thì cần bên trên approve hơi mất thời gian",Positive,Neutral,Neutral,0.13784811502518515,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8621518849748149
5543,NashTech,4,"Môi trường thoải mái ngày xưa là top công ty lương cao bây giờ ở mức trung bình . Không quản lý thời gian làm việc, văn phòng đẹp. Ngày nghỉ phép nhiều, có bảo hiểm cho người thân với level từ senior trở lên . Cần cải thiện khâu estimate. Tuyển người cần có chọn lọc hơn nữa bây giờ tuyển quá ồ ạt chất lượng thấp
OT do underestimate để tình trạng đó kéo dài triền miên",Positive,Neutral,Neutral,0.1382643403931935,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8617356596068065
1743,FPT Software,4,"ae dev thân thiện . văn phòng đẹp, mọi người thân thiện, học hỏi được nhiều
trả lương OT hoặc quy đổi ra ngày nghỉ tương đương . lương thấp so với mặt bằng, ae làm lâu năm lên lương chậm. người mới vào dễ deal lương hơn",Positive,Neutral,Neutral,0.141289249349556,Positive → Neutral,Từ lóng / ngữ cảnh ngành IT,0.858710750650444
2401,FPT Software,5,"Đông nhân viên, đồng phục đẹp, luân chuyển dự án linh hoạt, thoải máI làm việc . Không yêu cầu đồng phục, trả thêm tiền khi OT, có nhà ăn, phòng gym
OT được trả thêm tiền, được tự do ra vào thoải mái . Mình vì skill khá yếu nên đánh không nổi các dự án khó, chủ yếu là ghét ở bản thân",Positive,Neutral,Neutral,0.14850211622930035,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8514978837706997
1717,FPT Software,4,"Rất phù hợp cho những bạn mới ra trường . Chất lượng đào tạo ở đây khá tốt, tham gia dự án được các senior support tận tình. Vì là công ty outsource nên được va chạm kha khá dự án , cơ hội học hỏi nhiều.
Khuôn viên sạch sẽ, thoáng mát, chất lượng đồ ăn ở nhà ăn thực sự rất ổn.
OT được quy ra ngày nghỉ bù, nếu bạn không nghỉ thì cuối năm quy về tiền. . Về mặt thủ tục và quy trình khá cồng kềnh và mất thời gian, mong sẽ cải thiện được vấn đề này.",Positive,Neutral,Neutral,0.14893110027878398,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.851068899721216
5112,MINU Pte. Ltd,4,"Môi trường tốt . Môi trường làm việc rất chuyên nghiệp, được đào tạo Agile, OKR. Đồng nghiệp thân thiện như một nhà.
OT không lương. Mới nhưng không phải OT quá nhiều. Thỉnh thoảng 1 số task không kịp deadline thì tôi tự . Áp lực quá, nên giảm bớt áp lực để đời sống ổn định hơn
OT không lương. Mới đầu phải OT nhiều, sau ổn định thì đã giảm đi",Positive,Neutral,Neutral,0.1490139286781895,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8509860713218105
4578,KMS Technology,4,"Môi trường làm việc tốt . Môi trường làm việc tốt. Học hỏi đc nhiều kinh nghiệm . - Đánh giá năng lực để tăng lương không công bằng, phụ thuộc hoàn toàn vào direct report của mỗi người, không có quy chuẩn chung, dẫn tới 2 nhân viên 1 ng giỏi (performane tốt hơn), 1 ng dở mà chung 1 level, 1 mức lương. Đã nói với cấp trên, nhưng ko được giải quyết
- Sếp trẻ đôi khi bốc đồng, không tập trung giải quyết vấn đề của nhân viên mà chỉ chém gió vòng vo.
- Không được chuyển project theo ý muốn, project đôi khi cũng không map vs skill
- Công ty bắt đầu phân chia giai cấp, nịnh bợ bắt đầu xuất hiện, ko còn trong lành như vài năm về trước.",Positive,Neutral,Neutral,0.15245561129083876,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8475443887091613
2891,FPT Software,5,"môi trường tốt . môi trường tốt, hợp với anh em mới ra trường cần kinh nghiệm . OT nhiều, lương tăng không bao nhiêu, làm việc nhiều cái vẫn theo mô hình nhà nước",Positive,Neutral,Neutral,0.15632108131705275,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8436789186829472
2536,FPT Software,4,"Cơ hội đi onsite nhiều . Văn phòng rộng rãi, thoáng mát, có sân thể thao cho anh em vui chơi, bóng đá, bóng chuyền, bóng rổ, gym, yoga, boxing
Tiền OT trả đúng quy định Công ty, có bánh nước cho anh em ăn nhẹ . OT nhiều, estimate thiếu kinh nghiệm, leader non trẻ khá nhiều => dự án cháy khá nhiều
Lương nhỏ giọt, thiếu chuyên môn, phúc lợi cũng k nhiều",Positive,Neutral,Neutral,0.1585849385817955,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8414150614182045
3715,HCL Vietnam Company Limited,4,"Thoải mái, ai thích ổn định có thể vào . Thời gian linh hoạt, thoải mái, không chấm công. Nói tiếng Anh nhiều nên lên trình.
Chưa từng OT, nếu OT thì cũng được tiền. Ko bị ép tiến độ nhiều . Lương khá nhưng cũng không quá cạnh tranh, tăng lương ít hoặc ko đáng kể.",Positive,Neutral,Neutral,0.15960993032560028,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8403900696743998
3292,FPT Software,4,"Outsource ""ác mộng"" . Đến với Fsoft tôi thích nhất là tiếp xúc nhiều công nghệ, đủ loại thành phần, đủ loại người. Bạn sẽ dần trở thành fullstack dev. Fsoft HCM thích nhất ngày của chuối, tha hồ mà troll gái . Khi làm với khách hàng Nhật bản thân chịu áp lực lớn lắm, vì đòi hỏi đủ điều, OT là điều ko thể tránh khỏi. Trời ơi.",Positive,Neutral,Neutral,0.16097553789665858,Positive → Neutral,Từ lóng / ngữ cảnh ngành IT,0.8390244621033414
143,BAN VIEN CORPORATION,4,"Công ty khá OK . Đồng nghiệp thân thiện, môi trường làm việc thoải mái không quá áp lực
Khi nào task gấp mới làm thêm giờ, làm thêm giờ được tính OT đàng hoàng . Lương thì ok nhưng thưởng thì không có, đóng bảo hiểm full lương thì ngon",Positive,Neutral,Neutral,0.16999779001179335,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8300022099882066
4413,KMS Technology,4,"Môi trường tạm ổn . Chuyên nghiệp, cty lớn nên có nhiều projects, có thể rotate khi cần
Cty không phải OT. Tuỳ project có thể OT được trả tiền hoặc có thể không. . Lương và chế độ phúc lợi chưa tốt, công ty đang có xu hướng cắt giảm benefit.",Positive,Neutral,Neutral,0.17105019024447457,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8289498097555255
49,Allexceed Việt Nam,5,"Môi trường tốt . Lương khá cao, có chế độ giữ người tài tốt, tăng lương theo năng lực nên khá ổn. Sếp có năng lực cao nên yên tâm về công việc. Môi trường học tập cũng tốt.
Thưởng hai lần/năm nên ok. . Ko có bãi xe nên phải gửi xe ở ngoài, vì là Q1 nên chắc cty nào cũng vậy.
Cơ sở vật chất ko dc tốt lắm, ghế thì hay hư, cả năm mới sửa, máy móc thì cũg tạm ổn.",Positive,Neutral,Neutral,0.17177118209652323,Positive → Neutral,Sắc thái hoặc ngữ cảnh chưa rõ,0.8282288179034768
2425,FPT Software,4,"Công ty phù hợp cho junior . Nhiều dự án lớn
Lò luyện cho những Junior lên Senior . OT quá nhiều
Lương thấp so với mặt bằng chung
Thời gian di chuyển quá xa
OT quá nhiều, làm việc không quan tâm đến sk nhân viên",Positive,Neutral,Neutral,0.17813564157608316,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8218643584239168
4516,KMS Technology,4,"Môi trường làm việc thân thiện . Văn phòng đẹp, văn hóa tốt, mọi người thân thiện, được nhận quà ở các dịp lễ . Ít dự án, đa số là dự án cũ, không học được nhiều, dễ gây nhàm chán
Công ty không trả tiền OT mà hoàn toàn phải do nhân viên tự nguyện làm thêm",Positive,Neutral,Neutral,0.17932907053869607,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8206709294613039
1741,FPT Software,4,"Tốt nói chung. . Cơ sở vật chất quá tốt. Môi trường nước ngoài.
OT vừa phải không quá nhiều. Khi OT cũng trả lương ok. . Chế độ tăng lương còn chưa cao. Cần tạo điều kiện để giữ nhân viên cũ.
OT nhiều, xét",Positive,Neutral,Neutral,0.18017146714490898,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.819828532855091
510,Capgemini Vietnam,4,"Công ty ổn . Văn phòng đẹp, môi trường thân thiện. Vị trí đẹp và thuận lợi
Ít OT và thời gian thoải mái. Công việc ổn định . Công ty dự án thì không chất lượng, sử dụng công nghệ cũ, công nghệ ít có cơ hội phát triển tại Việt Nam. Những lời hứa như Onsite, cơ hội học hỏi chỉ toàn những lời marketing cho sinh viên mới ra trường. Càng về sau, phúc lợi cho nhân viên bị cắt dần đi, quá trình đánh giá nhận xét không minh bạch, rõ ràng. Sếp hứa nhưng chỉ toàn là lời hứa cho qua chuyện, không nói thật, không đánh giá đúng tình hình. Khuyên thật cho ai muốn vào đây làm thì nên suy xét coi có muốn lãng phí tuổi trẻ của mình ở đây hay không.",Positive,Neutral,Neutral,0.18368064825576152,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8163193517442384
3794,Hitachi Digital Services,4,"Môi trường bận rộn . Nhiều dự án, đồng nghiệp thân thiện, có thể đổi qua team khác nếu thấy công việc không phù hợp. Lương ổn nếu có kinh nghiệm và deal cao và dự án đang cần người. . Vòng đời dự án ngắn, kết thúc dự án sẽ bị đẩy qua các team khác để làm, có thể không thuộc chuyên môn của bạn. Công ty đang trong thời gian sát nhập qua Hitachi nên hệ thống quản lý lộn xộn, người mới vô công ty dễ bị bối rối. Có những khóa online training nhưng công việc liên tục không thể tập trung cho việc học.
Thường làm việc trễ, thức đêm làm , chưa đủ lý do để OT",Positive,Neutral,Neutral,0.1842354031357183,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8157645968642817
5394,NashTech,4,"Môi trường làm việc thoải mái . - OT có lương nhưng hầu như ko OT
- Môi trường làm việc thoải mái
- OT có lương nhưng hầu như ko OT
- Môi trường làm việc thoải mái . Lúc vừa vào dự án, người cũ nghỉ nhiều quá nên bị ăn hành suốt, :D",Positive,Neutral,Neutral,0.19695698363089784,Positive → Neutral,Khen và chê trong cùng review,0.8030430163691021
1506,FPT Software,4,"Phong van FPT . Cong ty lon, ban HR xinh, process CV cac vong PV kha la nhanh
Quy trinh nhanh, HR lich su va rat nice. Process trong vong 5-7 ngay . Minh bi yeu cau chuan bi OOP nhung ma luc pv thi hoi ve cong viec cu va nhung ki nang trong project",Positive,Neutral,Neutral,0.20031908686201771,Positive → Neutral,Từ lóng / ngữ cảnh ngành IT,0.7996809131379823
7429,"Toshiba Software Development (Viet Nam) Co, Ltd",4,"Công ty khá tốt cho các bạn mới ra trường . Traning bài bản phù hợp với các bạn mới ra trường.
OT không lương . Để xe máy thường phải mất 30 phút nếu vào 8h30 sáng hay 5h30 chiều.
Muốn OT có lương phải đăng ký. Thường sẽ k đc accept",Positive,Neutral,Neutral,0.2010668405484423,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.7989331594515577
6138,Orient Software Development Corp.,4,"Good for new graduated student . Training
Apply scrum
Breakfast
Environment
Friendly
KO OT . low salary increasement",Positive,Neutral,Neutral,0.21759566773463415,Positive → Neutral,Từ lóng / ngữ cảnh ngành IT,0.7824043322653659
